reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope_1_emissions_t_co2_e,total_scope_2_emissions_t_co2_e,total_emissions_t_co2_e,emission_intensity_t_co2_e_mwh,grid_connected,grid,primary_fuel,important_notes,reporting_period,reporting_year_start,reporting_year_end,abs_reference_year,source_file,facility_name_key,facility_name_canonical,facility_name_core,reporting_entity_key,primary_fuel_family,nger_row_id
VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,Tailem Bend Solar farm,F,SA,585408.0,162613.0,75.0,366.0,441.0,0.0,On,NEM,Solar,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,tailem bend solar farm,tailem bend solar farm,tailem bend,vena energy services (australia) pty ltd,solar,4228
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Bastyan,F,TAS,1165238.0,323677.0,7.0,32.0,39.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station bastyan,hydro power station bastyan,bastyan,hydro-electric corporation,hydro,3898
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Butlers Gorge inc Nieterana,F,TAS,217114.0,60309.0,6.0,226.0,232.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station butlers gorge inc nieterana,hydro power station butlers gorge inc nieterana,butlers gorge inc nieterana,hydro-electric corporation,hydro,3899
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Catagunya,F,TAS,679196.0,188665.0,14.0,30.0,44.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station catagunya,hydro power station catagunya,catagunya,hydro-electric corporation,hydro,3900
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Cethana,F,TAS,1372757.0,381322.0,5.0,686.0,691.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station cethana,hydro power station cethana,cethana,hydro-electric corporation,hydro,3901
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Cluny,F,TAS,241930.0,67203.0,2.0,17.0,19.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station cluny,hydro power station cluny,cluny,hydro-electric corporation,hydro,3902
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Devils Gate,F,TAS,996764.0,276879.0,6.0,16.0,22.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station devils gate,hydro power station devils gate,devils gate,hydro-electric corporation,hydro,3903
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Fisher & Rowallan,F,TAS,965688.0,268247.0,45.0,114.0,159.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station fisher and rowallan,hydro power station fisher and rowallan,fisher and rowallan,hydro-electric corporation,hydro,3904
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Gordon,F,TAS,2021935.0,561649.0,14.0,30.0,44.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station gordon,hydro power station gordon,gordon,hydro-electric corporation,hydro,3905
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - John Butters,F,TAS,1576789.0,437997.0,28.0,593.0,621.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station john butters,hydro power station john butters,john butters,hydro-electric corporation,hydro,3906
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lake Echo,F,TAS,165882.0,46078.0,6.0,40.0,46.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station lake echo,hydro power station lake echo,lake echo,hydro-electric corporation,hydro,3907
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lake Margaret Lower,F,TAS,39101.0,10862.0,0.0,1.0,1.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station lake margaret lower,hydro power station lake margaret lower,lake margaret lower,hydro-electric corporation,hydro,3908
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lake Margaret Upper,F,TAS,128479.0,35689.0,0.0,30.0,30.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station lake margaret upper,hydro power station lake margaret upper,lake margaret upper,hydro-electric corporation,hydro,3909
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lemonthyme,F,TAS,917429.0,254842.0,9.0,61.0,70.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station lemonthyme,hydro power station lemonthyme,lemonthyme,hydro-electric corporation,hydro,3910
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Liapootah,F,TAS,1334084.0,370579.0,25.0,62.0,87.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station liapootah,hydro power station liapootah,liapootah,hydro-electric corporation,hydro,3911
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Mackintosh,F,TAS,1147775.0,318827.0,6.0,670.0,676.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station mackintosh,hydro power station mackintosh,mackintosh,hydro-electric corporation,hydro,3912
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Meadowbank,F,TAS,539236.0,149788.0,6.0,20.0,26.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station meadowbank,hydro power station meadowbank,meadowbank,hydro-electric corporation,hydro,3913
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Paloona,F,TAS,454319.0,126200.0,8.0,24.0,32.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station paloona,hydro power station paloona,paloona,hydro-electric corporation,hydro,3914
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Parangana,F,TAS,19046.0,5291.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station parangana,hydro power station parangana,parangana,hydro-electric corporation,hydro,3915
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Poatina,F,TAS,5222735.0,1450760.0,0.0,1418.0,1418.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station poatina,hydro power station poatina,poatina,hydro-electric corporation,hydro,3916
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Reece,F,TAS,3079790.0,855497.0,121.0,2833.0,2954.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station reece,hydro power station reece,reece,hydro-electric corporation,hydro,3917
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Repulse,F,TAS,424631.0,117953.0,7.0,14.0,21.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station repulse,hydro power station repulse,repulse,hydro-electric corporation,hydro,3918
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tarraleah,F,TAS,1701571.0,472659.0,551.0,103.0,654.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station tarraleah,hydro power station tarraleah,tarraleah,hydro-electric corporation,hydro,3919
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tods Corner,F,TAS,588.0,163.0,0.0,15.0,15.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station tods corner,hydro power station tods corner,tods corner,hydro-electric corporation,hydro,3920
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Trevallyn,F,TAS,2011966.0,558880.0,0.0,42.0,42.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station trevallyn,hydro power station trevallyn,trevallyn,hydro-electric corporation,hydro,3921
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tribute,F,TAS,877381.0,243717.0,24.0,51.0,75.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station tribute,hydro power station tribute,tribute,hydro-electric corporation,hydro,3922
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tungatinah,F,TAS,1546536.0,429594.0,28.0,134.0,162.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station tungatinah,hydro power station tungatinah,tungatinah,hydro-electric corporation,hydro,3923
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Wayatinah,F,TAS,788949.0,219153.0,8.0,30.0,38.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station wayatinah,hydro power station wayatinah,wayatinah,hydro-electric corporation,hydro,3924
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Wilmot,F,TAS,458461.0,127351.0,6.0,34.0,40.0,0.0,On,NEM,Hydro,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,hydro power station wilmot,hydro power station wilmot,wilmot,hydro-electric corporation,hydro,3925
HYDRO-ELECTRIC CORPORATION,Power Station - Flinders Island,F,TAS,21768.0,6047.0,1860.0,220.0,2080.0,0.31,Off,Off-grid,Wind,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,power station flinders island,power station flinders island,flinders island,hydro-electric corporation,wind,3926
HYDRO-ELECTRIC CORPORATION,Power Station - King Island,F,TAS,52224.0,14507.0,6674.0,521.0,7195.0,0.46,Off,Off-grid,Wind,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,power station king island,power station king island,king island,hydro-electric corporation,wind,3927
HYDRO-ELECTRIC CORPORATION,Power Station - Tamar Valley,F,TAS,291737.0,81038.0,49574.0,1679.0,51253.0,0.61,On,NEM,Gas,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,power station tamar valley,power station tamar valley,tamar valley,hydro-electric corporation,gas,3928
LMS ENERGY PTY LTD,Copping Renewable Energy Facility,F,TAS,58210.0,16170.0,1147.0,0.0,1147.0,0.07,On,NEM,Landfill Gas,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,copping renewable energy facility,copping renewable energy facility,copping facility,lms energy pty ltd,bioenergy,3966
LMS ENERGY PTY LTD,Glenorchy Renewable Energy Facility,F,TAS,20605.0,5724.0,386.0,2.0,388.0,0.07,On,NEM,Gas,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,glenorchy renewable energy facility,glenorchy renewable energy facility,glenorchy facility,lms energy pty ltd,gas,3970
LMS ENERGY PTY LTD,Mc Robies Gully Renewable Energy Facility,F,TAS,13319.0,3700.0,254.0,0.0,254.0,0.07,On,NEM,Landfill Gas,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,mc robies gully renewable energy facility,mc robies gully renewable energy facility,mc robies gully facility,lms energy pty ltd,bioenergy,3974
LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,20779.0,5772.0,441.0,0.0,441.0,0.08,On,NEM,Landfill Gas,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,remount renewable energy facility,remount renewable energy facility,remount facility,lms energy pty ltd,bioenergy,3981
PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Granville Harbour Wind Farm,F,TAS,1320287.0,366746.0,28.0,125.0,153.0,0.0,On,NEM,Wind,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,granville harbour wind farm,granville harbour wind farm,granville harbour,palisade granville harbour investments pty ltd,wind,4038
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty LTd,F,TAS,1836281.0,510078.0,163.0,176.0,339.0,0.0,On,NEM,Wind,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,musselroe wind farm pty ltd,musselroe wind farm,musselroe,shenhua clean energy holdings pty limited,wind,4183
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff Point Wind Farm Pty Ltd,F,TAS,864159.0,240044.0,79.0,83.0,162.0,0.0,On,NEM,Wind,-,2022-23,2022,2023,2023,nger_electricity_2022-23.csv,woolnorth bluff point wind farm pty ltd,woolnorth bluff point wind farm,woolnorth bluff point,shenhua clean energy holdings pty limited,wind,4184
